"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes","symbols"
"12549","184268_s_at",0.273671290691921,5.95526646550438,3.14273491396018,0.0102039347315589,0.0385506393088105,-3.9330554340253,"Cel.19108","phat-2"
"12589","184308_at",-0.550741757590767,10.3244192809469,-6.24655361126223,8.70897409150143e-05,0.00107202048858985,1.06142486605544,"Cel.12600","K11H12.7"
"12610","184329_s_at",0.222927787783894,6.42802041178652,2.39357853273323,0.0372436365850327,0.107975048402917,-5.22510159076053,"Cel.21727","sta-1"
"12631","184350_s_at",-0.0389901417122909,5.22245859260436,-0.482922990971726,0.639334683971142,0.79821602530734,-7.58928517591656,"Cel.21727","sta-1"
"12699","184418_at",-0.324563690985834,6.40228615710194,-4.2304119402729,0.00166274150119892,0.00933023969856785,-2.05837858495508,"Cel.12601","K11H12.6"
"12704","184423_at",-0.0717383118109733,5.13172451919303,-0.947284444006533,0.365367171799913,0.575376366810958,-7.24442682672246,"Cel.12517","R05C11.1"
"12796","184515_s_at",0.124969420426403,8.20245405537065,1.26942242288184,0.232452472315093,0.426885895558892,-6.8959547981297,"Cel.15130","F43C11.9"
"12811","184530_at",0.0763593286250202,4.00860350616606,0.853592377456393,0.412902359389751,0.620807807096831,-7.33004289819905,"Cel.14170","W10G11.1"
"12812","184531_s_at",0.105225888638014,5.95716954669788,1.36475589243407,0.201639563763656,0.387044632805982,-6.77839972402921,"Cel.14170","W10G11.1"
"12813","184532_at",-0.018083971495269,4.40827425164944,-0.182548417614561,0.858724975663256,0.92758215971198,-7.69739234030334,"Cel.29062","clec-131"
"12819","184538_s_at",0.0643294856244045,4.06252003039029,0.676936183617747,0.513485729727126,0.705980471261317,-7.47003572099546,"Cel.21727","sta-1"
"12825","184544_at",-0.120263656925022,4.74174213250282,-1.02594010978967,0.32860435494286,0.537432860454512,-7.166815124387,"Cel.15097","btb-8"
"12829","184548_s_at",0.193973096573096,8.02164199460182,2.36700183163752,0.0389866137248392,0.111923884725858,-5.26963887754364,"Cel.17712","letm-1"
"12851","184570_s_at",0.238826313481446,5.33623486973183,2.2214303647023,0.0500349413963051,0.136357570355505,-5.51085356034443,"Cel.12198","dsl-1"
"12886","184605_at",0.357307384334527,9.26859199066757,4.10668951784851,0.00202987299407839,0.0108700299387038,-2.26688827456608,"Cel.22814","C01B10.8"
"12926","184645_at",-0.00837823653607206,4.41809470474921,-0.107896840738634,0.91616773559072,0.956624930016143,-7.70924555560593,"Cel.27409","R06A10.3"
"12930","184649_at",0.111242231198437,4.34296920786631,0.892762726634813,0.392533114560106,0.602391759948612,-7.29517420173666,"Cel.26677","twk-47"
"12962","184681_s_at",-0.00658450892543527,10.9050646884653,-0.0854474129030256,0.933557547992265,0.96564518191699,-7.71162142607009,"Cel.18448","ostd-1"
"12979","184698_at",0.249879751412495,10.9357386245264,2.97406827275329,0.0136459835506415,0.048592046933927,-4.2275358200913,"Cel.9739","Y49E10.16"
"12995","184714_s_at",0.67386926478842,7.66809519180392,7.99573143082875,1.03974388410895e-05,0.000223189804345018,3.3308123474916,"Cel.9707","Y53G8B.2"
"13082","184801_at",0.215675312213254,8.32470934340856,2.4459092081793,0.0340316250857288,0.100741268816514,-5.13700744683565,"Cel.37587","eng-1"
"13096","184815_at",0.0583904012599135,5.52776573510651,0.540172745987794,0.600657346799789,0.769310640891323,-7.55800004354626,"Cel.33826","F28E10.4"
"13148","184867_s_at",0.647895356041403,9.3330517800268,7.34844861213654,2.18945482993515e-05,0.000387003246306896,2.53496525087058,"Cel.7310","C18F10.7"
"13165","184884_s_at",0.337464376001432,7.62679376017893,2.97949240340433,0.0135187395877728,0.0482127180285875,-4.2180782221992,"Cel.13625","C01B10.9"
"13166","184885_at",0.101698489299841,5.0320870917567,1.14364375796867,0.278868083099691,0.482228174377018,-7.04141871702362,"Cel.14169","W10G11.2"
"13194","184913_s_at",-0.105227867169624,5.98121542680873,-1.00541825737247,0.337920685746136,0.547433446585016,-7.18755542370599,"Cel.9096","T22F3.11"
"13233","184952_at",0.00629747101795886,4.00516579597878,0.0772931841779053,0.939883561112122,0.96883072441395,-7.71234800974472,"Cel.28372","fbxa-126"
"13279","184998_s_at",0.229148703731223,5.39973081876572,2.2965463139061,0.0440009556955257,0.123086254032056,-5.38699210692359,"Cel.14047","Y47G7B.2"
"13287","185006_at",-0.074911385938961,5.98604972746944,-0.917083469706735,0.380244413395936,0.589733332402184,-7.27285182934112,"Cel.19815","arrd-23"
"13309","185028_at",-0.0737496983547477,4.45434695575916,-0.635091729157558,0.539335203583381,0.72577523232463,-7.49889554946576,"Cel.14222","W04H10.1"
"13320","185039_s_at",-0.960869109629765,5.9667532137751,-7.94469555980064,1.10080693845988e-05,0.000233908255450577,3.26981336148794,"Cel.268","T25G12.6"
"13373","185092_at",-0.289230826645245,6.63049074029521,-3.34268812625456,0.00724603315540933,0.0292818900544665,-3.58373612434377,"Cel.14742","K12H6.12"
"13484","185203_s_at",0.342555774415301,10.9096149869498,4.47455432730038,0.00112842443646884,0.00693766382475746,-1.65200235522405,"Cel.13956","Y53C12B.2"
"13491","185210_s_at",-0.743897696497356,9.13729716929154,-8.42618295814704,6.49385605056638e-06,0.000154007854448705,3.833918415106,"Cel.3018","swt-7"
"13574","185293_at",0.276787908814438,6.69506929214292,2.73965101227352,0.020472936802539,0.0670818530278705,-4.63466733001025,"Cel.12146","flh-3"
"13586","185305_at",0.26729282945155,9.02970344000739,3.4684673476627,0.00585179060470515,0.0247424336444504,-3.36444144571156,"Cel.9684","tag-262"
"13644","185363_at",0.00795424960973445,4.94276682580615,0.069717846062616,0.945764404631234,0.972230973529458,-7.71295784249663,"Cel.7951","Y50D7A.3"
"13646","185365_at",0.0451868150773764,4.14505532521248,0.42291326465204,0.681124952844943,0.825748073550016,-7.61847766461863,"Cel.26498","srx-97"
"13716","185435_at",-0.0334154816142753,4.97422449202892,-0.342910631038764,0.738618842768344,0.86339949099419,-7.65156444025647,"Cel.14859","H41C03.2"
"13721","185440_s_at",-0.0921210681447313,11.1792897726736,-1.16058266897505,0.272219953969706,0.47447032939121,-7.02249856837666,"Cel.16118","lpd-5"
"13729","185448_at",0.0944573628495098,7.06253780618524,1.13066266275592,0.284048451498599,0.487935328764391,-7.05577257559861,"Cel.18111","gip-1"
"13742","185461_at",0.0521938769654477,3.9492101531637,0.58462757092856,0.5714857951216,0.748386069029705,-7.53142996169869,"Cel.28971","fbxa-17"
"13752","185471_at",0.0857706683782222,3.67134257238072,1.09628299661165,0.298130406021688,0.504351759850508,-7.09316916407424,"Cel.26521","srh-203"
"13794","185513_at",-0.142683475926259,7.65618567781626,-1.29549964499692,0.223661615675509,0.416314312109734,-6.8644018636366,"Cel.23172","Y47D3B.11"
"13863","185582_at",0.0703461053621206,5.06066019153487,0.525978192598618,0.61013329894212,0.776150868071872,-7.56606656329603,"Cel.12196","W09G12.6"
"13897","185616_at",0.43214134245172,8.75793080507019,5.33498140533242,0.000307767761792319,0.00265266499449571,-0.280585684253328,"Cel.17055","wago-2"
"13920","185639_at",-0.190761629678096,6.88164188727279,-1.86788478322925,0.0907049329599337,0.215047585478204,-6.07170798141363,"Cel.11451","C05E11.7"
"13969","185688_at",-0.0369398585526852,4.75333061969888,-0.410743076428331,0.68974575326383,0.831823637180127,-7.62394319392877,"Cel.16195","Y106G6H.9"
"13977","185696_at",-0.0283109582174674,4.63282059543823,-0.364697160185597,0.722775569515997,0.85321909946256,-7.64322062710575,"Cel.32943","nhr-280"
"13978","185697_at",-0.169438213610355,4.9428926692286,-1.34946607029919,0.206338914129092,0.393129931130164,-6.79765642801051,"Cel.26020","C36C5.12"
"13986","185705_at",0.138159118848414,10.292372252832,1.82791691754841,0.09688171287739,0.226090639902109,-6.13231927666777,"Cel.11851","Y62E10A.2"
"14001","185720_at",-0.00131173770477133,6.40970026983949,-0.012046622513591,0.990620486898264,0.994728663707817,-7.7155407372945,"Cel.780","H22K11.3"
"14006","185725_at",0.0624504610556826,4.23610981554688,0.733225459636286,0.479911868398663,0.681008907584028,-7.42857163569432,"Cel.26851","F46E10.3"
"14062","185781_at",0.0861244687385518,4.98199124384446,0.923703713320888,0.376946959679103,0.586710578064096,-7.26668741633676,"Cel.25710","C05E11.2"
"14076","185795_at",0.038069041835084,5.60678519633122,0.370428622045032,0.718629915353817,0.850455164498384,-7.64094239481126,"Cel.6879","pqn-13"
"14091","185810_s_at",0.423938300694662,6.74740803452512,4.89987433519734,0.000585896048825902,0.00421079410717552,-0.961726696756278,"Cel.17254","pqbp-1.1"
"14174","185893_s_at",-0.193967168574875,7.87612508717118,-2.27917017975204,0.0453308134931955,0.126051154357943,-5.41576452815698,"Cel.6790","tag-260"
"14184","185903_at",-0.105045016148977,4.48446486117901,-1.23639137843237,0.24399050991146,0.440762516483621,-6.93524925675965,"Cel.14056","Y46G5A.15"
"14193","185912_at",0.0578863400872258,5.02600588999725,0.572618976520181,0.579289077476015,0.7545866415968,-7.53880170958051,"Cel.34440","T20D4.13"
"14196","185915_at",-0.0723542368090291,5.31691401542271,-0.984661094518604,0.347541215567403,0.557289342504603,-7.20818352933598,"Cel.7073","slo-1"
"14216","185935_s_at",0.487900316568837,8.72885901031897,5.84263555140433,0.000150230634385622,0.00158386211695,0.480968269222162,"Cel.18520","K04F10.3"
"14278","185997_s_at",0.133671610512594,5.31306389463351,1.60401944861775,0.139153135469496,0.296845152743481,-6.45870189354975,"Cel.8028","pdk-1"
"14291","186010_at",0.205837646415295,7.35779738527383,2.29264602450351,0.0442961267205383,0.123758936410494,-5.39345651274683,"Cel.5110","ubr-1"
"14301","186020_s_at",0.106373284123265,8.8003501098931,1.07288071149137,0.308019411736766,0.515059105819147,-7.11810341532082,"Cel.7456","cls-2"
"14340","186059_at",0.0283490564440276,4.79364162036967,0.357914357887848,0.7276938119677,0.85611152189254,-7.64587203568164,"Cel.29173","F41H10.12"
"14382","186101_at",0.0274389149345291,5.82382776645572,0.347703686164892,0.73512199948237,0.861505408191465,-7.64977182667425,"Cel.25319","R02E12.5"
"14390","186109_at",0.0566267064473096,3.92117390534739,0.746511810220855,0.472192132055075,0.675221020588173,-7.41834909645958,"Cel.28702","ZK1240.6"
"14415","186134_at",-0.090001607887852,5.83464285430403,-1.10293229689718,0.295365624109589,0.501129214825032,-7.08600704939919,"Cel.502","Y62H9A.12"
"14416","186135_at",0.0856155745053129,3.79914350369388,1.14901617962951,0.276745875579792,0.47976212052661,-7.03544111093968,"Cel.25896","C24A11.5"
"14485","186204_at",0.0458680857066067,4.24196170924361,0.367225675341236,0.720945489515377,0.852081267318884,-7.6422198174826,"Cel.667","pkc-2"
"14499","186218_at",0.0971955552458712,3.5161393854761,1.31870303226385,0.21607142759992,0.40657562478337,-6.83594021073497,"Cel.29040","math-6"
"14554","186273_at",-0.602548185348146,4.54253678533535,-5.2244182745132,0.000361539308305175,0.00297881531333015,-0.451200129746252,"Cel.12510","R07C12.1"
"14598","186317_at",-0.0837344295613018,3.9639747453922,-1.01102382802117,0.335356689468595,0.544644684461056,-7.1819241659685,"Cel.12857","F55G1.12"
"14599","186318_s_at",-0.190228045130509,4.01717449909368,-2.07042145071826,0.0646594332286098,0.166392137943278,-5.75532537123414,"Cel.12857","F55G1.12"
"14629","186348_s_at",0.0613800928907411,4.58612383020954,0.546426582577787,0.596506866605369,0.766545125297341,-7.55438171995478,"Cel.23150","cyld-1"
"14655","186374_at",0.0468845610981807,4.90728198249604,0.485614139987116,0.637489728360107,0.796730105736475,-7.58788924187588,"Cel.11979","sru-12"
"14671","186390_at",-1.40532960996221,5.3463807593158,-11.2540658666956,4.41341624243351e-07,1.90197223781063e-05,6.70182672508542,"Cel.16434","Y47H10A.5"
"14702","186421_at",0.117685028636205,6.98302055899734,1.12422466252642,0.286645360297858,0.491314490662049,-7.06284417604486,"Cel.24514","F21C10.3"
"14705","186424_at",-0.0309389975626058,5.21181595440628,-0.218184435382119,0.831583132801866,0.912720010934576,-7.6895991875787,"Cel.11839","Y64G10A.1"
"14713","186432_at",0.381829138809895,9.28586839210617,4.35465454539837,0.00136367037719523,0.00803673932900287,-1.85070303449161,"Cel.4762","C14C11.7"
"14738","186457_at",0.0523452523954733,4.4314848176929,0.58357773654944,0.572165682982383,0.749059632998288,-7.53208013783924,"Cel.17037","Y49G5B.1"
"14748","186467_at",0.00436008018530387,6.00532363323084,0.0300123125559583,0.976635611914243,0.987718677067887,-7.71512676674935,"Cel.27900","VC27A7L.1"
"14752","186471_at",0.054484720375827,6.56604525183397,0.382239545264665,0.710117064675594,0.845599925699227,-7.63613861646463,"Cel.19833","hyl-2"
"14789","186508_at",0.327757043159222,8.0307437512278,3.23169697314953,0.00875931594454563,0.0339988888737939,-3.77759252614019,"Cel.15561","E02H1.5"
"14791","186510_s_at",-0.122231264462982,6.92529824839739,-1.20506481723595,0.255356946548096,0.454666791189948,-6.97180645128557,"Cel.10464","F45G2.8"
"14861","186580_s_at",0.363815713719895,6.60643148702185,2.79536292242781,0.0185896161063236,0.0620679370935259,-4.53826166912132,"Cel.17584","sop-3"
"14866","186585_at",-0.0334247892088131,4.614761113434,-0.441782959299053,0.66785331196671,0.818093188048014,-7.60969912190356,"Cel.27889","T28A11.13"
"14874","186593_at",0.00513429287748934,5.34886886843388,0.0520085106826015,0.959525075537693,0.979029648086785,-7.7141384765419,"Cel.16411","grh-1"
"14882","186601_at",0.348102969345326,7.76967844108678,4.01951649542386,0.00233903195315563,0.0120740583938275,-2.41476208451438,"Cel.17584","sop-3"
"14907","186626_s_at",-0.0866724743489833,8.7862877850301,-1.01993194915355,0.331311846357949,0.540364080438913,-7.17292261757955,"Cel.20056","Y77E11A.1"
"14969","186688_at",0.0250818262170593,6.94186213393056,0.287159420682917,0.779731957894324,0.885836582845045,-7.67062309979336,"Cel.6171","pcf-11"
"14984","186703_at",-0.0722545822756313,4.06954534501411,-0.935799351611343,0.370974887752721,0.581012518026119,-7.25532794156351,"Cel.26455","F16G10.14"
"14989","186708_at",-0.0271030689003293,4.10686398607441,-0.288025826486003,0.779087182175675,0.885326343381449,-7.67035226215215,"Cel.15093","math-29"
"14992","186711_s_at",0.33345324547523,10.115484128719,3.42404032151247,0.0063095990196708,0.0262464934399801,-3.44183519804378,"Cel.10931","B0464.6"
"15022","186741_at",-0.0849439475928468,5.67117701605706,-0.773762649195508,0.456607241931893,0.661972244566775,-7.39686894927595,"Cel.21888","ZK673.5"
"15027","186746_at",-0.674802423543606,5.67073478498463,-6.68398842794555,4.94399045854615e-05,0.000712386490118705,1.66518324393631,"Cel.13760","ZK673.1"
"15038","186757_s_at",-0.444356725404678,10.0786455979698,-4.81838416785916,0.000662971219329325,0.0046167201715377,-1.09215563869815,"Cel.15146","F42A8.1"
"15053","186772_at",0.047677838644959,5.15362055333387,0.613993734397542,0.552649038803888,0.735575195111554,-7.51280178226148,"Cel.10837","C15H7.4"
"15078","186797_s_at",-0.0526991971617772,4.71380617757097,-0.633462561250049,0.540356660057046,0.726742893666236,-7.4999848626849,"Cel.14296","T24E12.11"
"15111","186830_at",-0.0845921382797572,4.19629033890167,-0.975176073844812,0.352003603964346,0.561613103783369,-7.21749125947581,"Cel.23948","Y113G7A.12"
"15114","186833_s_at",0.152593035160915,5.98236355354333,1.61567324627861,0.136599454144729,0.29333358485426,-6.44231306036953,"Cel.19340","ttx-1"
"15134","186853_s_at",-0.346034586759151,6.16822144030612,-3.97466759523163,0.00251694996510733,0.0127452983349493,-2.49113325820553,"Cel.10898","pqn-8"
"15163","186882_at",-0.457633791258537,5.32315959561455,-5.33566531349908,0.000307463029671151,0.00265124255314557,-0.279535594838197,"Cel.10335","K01B6.3"
"15167","186886_s_at",-0.81595960655016,8.26467831884248,-11.0852647112189,5.09505092864746e-07,2.11986899803917e-05,6.54912210106097,"Cel.16539","Y18D10A.23"
"15169","186888_s_at",0.0908109682969886,9.19477180363419,1.11601497604548,0.289983657604581,0.495086043865352,-7.07181612915217,"Cel.16885","eif-3.C"
"15172","186891_at",-0.153652223489519,5.20187429735111,-1.41238194081157,0.187574762081396,0.367403600735139,-6.71746650412522,"Cel.10336","srx-45"
"15177","186896_at",-0.0944215656810483,5.36698775524836,-0.75169076022688,0.469204475359311,0.672734553549075,-7.41431982489831,"Cel.14157","W10G11.17"
"15195","186914_s_at",0.0290767505999163,5.65590669522897,0.266474597970955,0.795176330546644,0.894000421318715,-7.67685050525444,"Cel.11655","Y116A8C.19"
"15212","186931_at",-0.532553143625242,7.95728195358652,-4.13402380859098,0.00194200898757256,0.0105165039118787,-2.22068087006046,"Cel.13510","C17H12.12"
"15218","186937_at",0.0824529482864165,5.20180810088339,0.863732011843035,0.407561327750988,0.616243631729201,-7.3211461540992,"Cel.11639","ZC168.2"
"15260","186979_at",-0.0782462531833339,5.03084742169096,-0.59293267923746,0.566122944130969,0.74476867141314,-7.52624801789155,"Cel.28318","Y57A10C.10"
"15313","187032_at",0.272773000104557,5.22075423503403,3.08775839394514,0.0112161685706158,0.0415600743383856,-4.02910711176801,"Cel.13892","rsr-2"
"15374","187093_at",0.401118014729043,13.1092313924012,5.12773950635382,0.000416799898645154,0.00330069923235793,-0.601774143721846,"Cel.7722","Y65B4BR.5"
"15375","187094_s_at",0.373634369141401,12.9783591543202,3.58673565773683,0.00479294336485697,0.0212004581876616,-3.15885962489338,"Cel.7722","Y65B4BR.5"
"15388","187107_s_at",-0.0680599185691704,3.69064214734155,-0.709856614986606,0.493680781484714,0.691441238643288,-7.44614997135542,"Cel.16195","Y106G6H.9"
"15483","187202_s_at",0.289191541017051,7.26015668213829,3.36931888919083,0.00692468348811586,0.0281782309206153,-3.53726211825566,"Cel.23290","ndx-6"
"15555","187274_at",0.356750476230168,9.25996219349146,4.10133124555997,0.00204758052939472,0.0109415468770797,-2.27595533142567,"Cel.10902","C03C10.4"
"15560","187279_at",0.0327670007877758,4.87160404391691,0.373707330601367,0.716262650040172,0.849386364964563,-7.6396235728098,"Cel.25669","C03B1.2"
"15627","187346_at",0.196601539346211,9.6005696833773,1.67939452598094,0.123360302431557,0.271527078754156,-6.35148138720177,"Cel.23343","wago-9"
"15628","187347_at",-0.0857256199839727,4.49317927689131,-0.744327271776056,0.473455973571908,0.676161018989441,-7.42004120122523,"Cel.36942","sra-33"
"15634","187353_s_at",0.0347608621782642,7.91685185257343,0.271917824637347,0.791102839125333,0.891908444946108,-7.67525621241713,"Cel.5929","ptc-3"
"15644","187363_at",-0.159514521417488,6.96368311556349,-1.48546754147712,0.167618292088186,0.339179309408389,-6.62126049285354,"Cel.16085","B0034.4"
"15660","187379_at",0.464787063198809,7.77573782830278,3.96217479728321,0.00256899178847485,0.0129658744426634,-2.51244087721809,"Cel.19973","C45G9.2"
"15746","187465_at",-0.00331467514579309,4.2880776679249,-0.036515342876639,0.971575295361612,0.985204869915582,-7.71488976041494,"Cel.14446","T05H10.8"
"15769","187488_at",0.235136419064442,8.29399122818445,2.92869767550906,0.0147589653915132,0.0515709022367546,-4.30659520934215,"Cel.20708","frh-1"
"15836","187555_at",0.0683075623484566,4.97358396652911,0.59531749327463,0.564588156809288,0.743822387077417,-7.5247474113845,"Cel.26776","F40H6.5"
"15902","187621_s_at",0.309237417995335,7.75100487010515,1.68111679995083,0.123018998710091,0.2709968477761,-6.34899843166405,"Cel.7653","ZK1236.7"
"15921","187640_s_at",0.336350025384533,10.7717457101286,3.90677404892847,0.00281370731790022,0.0139425316861699,-2.60710614186744,"Cel.17278","E04D5.1"
"15939","187658_at",0.359761097497252,6.3876049627387,3.94913930865517,0.0026244959826527,0.0131836637672108,-2.53468969748809,"Cel.8627","C05D11.7"
"15951","187670_at",-0.041302419158761,4.52960117747626,-0.418794114413643,0.6840374771917,0.828143617372763,-7.62034480400478,"Cel.25706","C05D11.8"
"15954","187673_at",0.685303385777114,6.83956335350817,8.7640577942397,4.54568810939023e-06,0.000116210388107293,4.21508228506326,"Cel.19456","msh-5"
"15960","187679_at",-0.0399778787423815,4.03318153192176,-0.472542510786974,0.646475206679694,0.8035214827846,-7.5946001880976,"Cel.27157","K01A12.3"
"15999","187718_at",0.444623358025583,8.0747226882783,4.7394666604012,0.00074794002702583,0.00504385785736495,-1.21930605893804,"Cel.11510","C01C10.2"
"16039","187758_at",-0.0971779818620178,5.71949409891267,-1.20088542416781,0.256904985876396,0.456453220154976,-6.97663061073631,"Cel.22903","unc-43"
"16040","187759_s_at",-0.155950789040223,5.13221598675986,-1.37248342755077,0.199298865323163,0.383920191469466,-6.76861028175449,"Cel.22903","unc-43"
"16055","187774_s_at",0.0221498288197317,3.70236443878787,0.270432045374656,0.792214089862909,0.892532804658317,-7.67569454285069,"Cel.13691","ZK1290.11"
"16118","187837_at",0.192470183896975,4.36687008776037,2.33086605328065,0.0414846686356578,0.117470666818743,-5.32996226835442,"Cel.21278","fkh-7"
"16135","187854_s_at",0.356711404632258,6.53371183261096,3.5958916177919,0.00471972375365164,0.0209297824238276,-3.14297537970679,"Cel.7980","add-1"
"16152","187871_s_at",-0.781088840674895,10.0341394262791,-10.139554711309,1.18135119580585e-06,4.06201683968197e-05,5.65356881365621,"Cel.12457","R102.4"
"16174","187893_s_at",-0.0208114777558244,4.97973381319463,-0.25136512876688,0.806517062738513,0.899332111604675,-7.68110928202565,"Cel.14750","nhr-119"
"16192","187911_at",0.605377983984932,7.16229312867436,8.31708558199107,7.3037619845133e-06,0.000168792252195724,3.70829978025155,"Cel.4330","coh-3"
"16194","187913_at",-0.124917742420797,5.55377256117371,-1.36963494866313,0.200159007967414,0.385029212744086,-6.77222324154645,"Cel.14578","mab-10"
"16217","187936_s_at",0.119632499840697,7.15379303049878,1.20899404982378,0.253908384916733,0.453264731634929,-6.96725957814567,"Cel.20013","dig-1"
"16314","188033_s_at",0.0105095242187376,6.94195788793495,0.103180871457381,0.919817316616685,0.958540223317788,-7.7097903446538,"Cel.17916","sex-1"
"16361","188080_s_at",0.530778205087296,9.34549301340988,5.9624432336882,0.000127503423396984,0.00140995354562892,0.655476795867731,"Cel.5774","spd-5"
"16368","188087_at",0.350454416941808,8.68332453152106,4.4523421840408,0.00116853642530388,0.00712810369978439,-1.68868208435954,"Cel.7462","set-1"
"16379","188098_s_at",0.380305222178311,7.83369770853774,4.55659380520958,0.00099243597167033,0.0062860761083542,-1.51705425639769,"Cel.14260","taf-6.1"
"16391","188110_s_at",0.521167160446183,8.41860408308223,4.56640302592849,0.00097737589899943,0.0062098089623314,-1.50097501427237,"Cel.16875","apr-1"
"16438","188157_at",0.172358318228703,5.28663116597447,1.87645843935632,0.0894282414961676,0.212868381257316,-6.05862193250077,"Cel.8143","taf-11.3"
"16457","188176_s_at",-0.415843707594712,8.26027043123652,-4.34474671542475,0.00138529855834458,0.00813242861508724,-1.86719903073999,"Cel.18378","daf-16"
"16511","188230_s_at",0.371006083751769,9.5655442557677,3.94684954355414,0.0026343744489486,0.0132186120885922,-2.53859947365367,"Cel.23040","unc-61"
"16523","188242_at",-0.427956859723269,5.04899048505055,-4.81923528767673,0.000662112746747722,0.00461294866174959,-1.09078881121953,"Cel.4940","unc-58"
"16535","188254_s_at",0.120862118232123,9.76827384416782,1.42859202978642,0.182981481696139,0.361278413501947,-6.69640563272556,"Cel.18513","ath-1"
"16579","188298_at",0.0333334725044878,4.29424418204287,0.422249221888326,0.681594108328427,0.826202341330333,-7.61877985691282,"Cel.28851","str-136"
"16632","188351_s_at",0.0866588970766724,6.44500469262442,0.482184671869245,0.639841299822101,0.798560934053136,-7.58966685632413,"Cel.17494","cyd-1"
"16667","188386_at",0.0333047979263554,4.2548988283447,0.42348925384161,0.68071812355467,0.825582822054377,-7.61821517239139,"Cel.27902","cutl-6"
"16714","188433_at",-0.0220429639000033,6.95947015023512,-0.279500047160687,0.785439579667223,0.888846814269547,-7.6729824781691,"Cel.16599","cutl-13"
"16726","188445_at",-0.0623931211765587,6.05666795313207,-0.767731685267412,0.460027447659235,0.665098153446878,-7.4016819521707,"Cel.24197","agr-1"
"16825","188544_at",-0.0331366512096487,8.87479996036587,-0.386351168053087,0.707163252554159,0.843592143258349,-7.63443194145155,"Cel.18238","lin-5"
"16826","188545_s_at",0.0894538055224352,11.0847301065204,1.21634093382209,0.251217543471107,0.450201736319509,-6.95872811829594,"Cel.18238","lin-5"
"16835","188554_at",-0.0656892266955236,4.58589827699878,-0.590779077336923,0.567510911890167,0.745727400482926,-7.5275983066943,"Cel.14919","F59A6.2"
"16914","188633_at",0.154540408362882,7.38447595392933,1.7468199785596,0.110617461267001,0.250021984132458,-6.25322376050884,"Cel.8043","tbx-2"
"16940","188659_at",-0.260628239901345,7.86637870718909,-3.21057903825299,0.0090821197094405,0.035047408907742,-3.81449512724787,"Cel.12082","col-109"
"17083","188802_at",0.212863615813365,9.50094651760657,2.56907772099885,0.0275080142152228,0.084965026842241,-4.92781107087134,"Cel.17614","dnj-13"
"17100","188819_at",0.320918684810476,8.89828936980088,2.51733664858548,0.0300827485530858,0.0912239895474557,-5.01598415837235,"Cel.17999","H24K24.3"
"17114","188833_at",-0.0064171044803869,4.22058211669112,-0.0748741955913226,0.941761063688175,0.969883063377026,-7.71254956694167,"Cel.2359","str-232"
"17144","188863_s_at",-0.0576790412293224,5.1278988242645,-0.739479279081124,0.476268376579762,0.678220796835166,-7.42378047480666,"Cel.17545","ZK792.4"
"17157","188876_s_at",0.567118268761334,9.22542127193498,7.34076721436072,2.20950822047922e-05,0.000390242962438269,2.52522392905845,"Cel.24543","F17C11.10"
"17160","188879_s_at",-0.0812093489020693,7.12396060064777,-0.571406022502395,0.580080462125823,0.755052379219695,-7.53953833649757,"Cel.22991","git-1"
"17197","188916_s_at",0.502982461631754,12.673959125026,5.39778353205191,0.000281084500581352,0.00248808170017726,-0.184428873602253,"Cel.7608","cyb-3"
"17212","188931_s_at",0.450634280352363,8.68914724812916,5.1473937091739,0.000404876591203724,0.00322660545120967,-0.57105908617926,"Cel.5328","par-3"
"17262","188981_at",0.299363964443517,9.91269144716248,3.15598954392957,0.00997414766518124,0.0378442211847603,-3.90989331974153,"Cel.16763","ztf-4"
"17382","189101_at",0.243696691099728,7.3551490480127,3.15850352437121,0.00993116396556346,0.0377254171794616,-3.90550009672875,"Cel.17260","pac-1"
"17397","189116_at",-1.64265398961503,6.90723166458193,-14.5409811473576,3.71597651502817e-08,2.8403367788011e-06,9.31703863832868,"Cel.19948","ver-2"
"17426","189145_at",-0.105124379646774,6.63934831258101,-1.0391209589088,0.322722578050342,0.531566564384755,-7.15331441762944,"Cel.10676","ceh-23"
"17567","189286_s_at",0.211333414660347,9.16913196135087,1.58372530718473,0.143701214481302,0.303870960075419,-6.48707206779255,"Cel.17393","T23G5.2"
"17592","189311_s_at",-0.0221955114769692,6.47233939885233,-0.266893664388213,0.794862487528976,0.893873209312187,-7.67672889224742,"Cel.19573","let-805"
"17630","189349_at",0.0639832309351629,5.74332172632714,0.752611180745107,0.468674761946208,0.672447125725126,-7.41360111942036,"Cel.19814","ocr-3"
"17631","189350_at",0.737605714731716,8.54496562878306,9.400285787277,2.38936739591541e-06,7.12245551153969e-05,4.90204592707527,"Cel.2282","cyp-29A2"
"17687","189406_at",0.136877622486653,4.51315873886597,1.60619866035628,0.138672414539431,0.296098846635959,-6.45564261493752,"Cel.24238","ceh-58"
"17699","189418_s_at",-0.336749022286877,11.5788690044561,-3.90482924400804,0.00282272825760365,0.0139685535494931,-2.61043436288771,"Cel.17414","pyk-1"
"17711","189430_at",-0.0683278904725002,7.82192443472092,-0.896406984866534,0.390674248817791,0.600421969773754,-7.29186195899655,"Cel.4827","cyp-33A1"
"17725","189444_at",0.118493463213843,9.0174697207716,1.56076821510215,0.14900375698947,0.311341891566933,-6.51890070436154,"Cel.32778","cyp-44A1"
